"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.500077000E1,2.785474062E-2,3.661650419E-2,1.464366913E-2,4.828138357E-2
1.500574604E1,3.752750158E-2,6.459873915E-2,5.249595642E-2,9.130791814E-2
1.501072208E1,3.762274981E-2,7.815378904E-2,3.304958344E-2,9.282112373E-2
1.501569812E1,2.837681770E-2,6.315368414E-2,-1.948451996E-2,7.192550397E-2
1.502067417E1,3.804743290E-2,3.888455033E-2,-7.157707214E-2,8.990490900E-2
1.502565021E1,3.793227673E-2,2.916887403E-2,-5.200195312E-2,7.066741794E-2
1.503062625E1,3.761208057E-2,5.401372910E-4,3.864860535E-2,5.393213373E-2
1.503560229E1,3.719586134E-2,-1.861587167E-2,1.950387955E-1,1.994247089E-1
1.504057833E1,3.182643652E-2,-1.923367381E-2,2.646894455E-1,2.672889052E-1
1.504555437E1,-7.250905037E-3,-2.511289716E-2,6.314373016E-2,6.834006063E-2
1.505053036E1,-6.567046046E-2,-4.972565174E-2,-4.690923691E-1,4.762697771E-1
1.505550635E1,-9.021505713E-2,-8.166480064E-2,-1.096697807E0,1.103428283E0
1.506048234E1,-5.246523023E-2,-6.327837706E-2,-9.831809998E-1,9.866111857E-1
1.506545833E1,-1.956579089E-2,-2.988535166E-2,-3.863096237E-1,3.879575747E-1
1.507043432E1,3.406584263E-3,2.109405398E-2,1.059265137E-1,1.080601232E-1
1.507541031E1,6.768637896E-2,4.503387213E-2,1.135568619E0,1.138475113E0
1.508038630E1,3.935086727E-2,9.351575375E-2,1.349636078E0,1.353444210E0
1.508536229E1,7.194101810E-2,1.155382693E-1,7.738218307E-1,7.857002148E-1
1.509033828E1,1.621552706E-1,9.893628955E-2,4.133224487E-2,1.943992686E-1
1.509531427E1,2.106820941E-1,2.621537447E-2,-6.376914978E-1,6.721046325E-1
1.510029026E1,1.941806078E-1,-6.809359789E-2,-9.123468399E-1,9.352644561E-1
1.510526625E1,2.224059105E-1,-1.076302528E-1,-6.008243561E-1,6.496449547E-1
1.511024224E1,2.000222206E-1,-8.863136172E-2,-5.937671661E-2,2.266936291E-1
1.511521823E1,1.797368526E-1,-3.599700332E-2,3.824586868E-1,4.241176341E-1
1.512019422E1,8.974355459E-2,4.498407245E-2,4.453964233E-1,4.565692130E-1
1.512517021E1,-8.622646332E-3,9.255144000E-2,1.943712234E-1,2.154536878E-1
1.513014620E1,-1.262900829E-1,1.168498695E-1,-1.590003967E-1,2.342737783E-1
1.513512219E1,-2.170067728E-1,9.443619847E-2,-3.953676224E-1,4.607881203E-1
1.514009818E1,-2.769691646E-1,3.018996119E-2,-5.061635971E-1,5.777758553E-1
1.514507417E1,-3.014295697E-1,-4.245060682E-2,-4.497041702E-1,5.430429819E-1
1.515005016E1,-2.800513208E-1,-7.149374485E-2,-2.844104767E-1,4.054989730E-1
1.515502614E1,-2.262273729E-1,-7.190769911E-2,-9.671306610E-2,2.563258836E-1
1.516000214E1,-1.912760735E-1,-3.923884034E-2,1.558790207E-1,2.498489383E-1
1.516497812E1,-1.838718653E-1,-3.554132581E-2,3.493299484E-1,3.963627903E-1
1.516995411E1,-1.705499589E-1,-1.783111691E-2,4.366455078E-1,4.691103673E-1
1.517493010E1,-1.849051714E-1,-2.916982770E-2,3.997411728E-1,4.413998261E-1
1.517990609E1,-1.751436293E-1,-3.612506390E-2,3.109149933E-1,3.586759599E-1
1.518488208E1,-1.322264075E-1,-4.828217626E-2,2.560882568E-1,2.922262594E-1
1.518985807E1,-9.436818957E-2,-6.094983220E-2,1.874952316E-1,2.185742417E-1
1.519483406E1,-3.788116574E-2,-5.503550172E-2,9.575462341E-2,1.167597408E-1
1.519981005E1,3.232496977E-2,-5.422234535E-2,3.328514099E-2,7.136432594E-2
1.520478604E1,8.300751448E-2,-4.887908697E-2,2.832221985E-2,1.004069756E-1
1.520976203E1,1.380677223E-1,-5.348935723E-2,5.190658569E-2,1.569015644E-1
1.521473802E1,1.645900607E-1,-4.887327552E-2,5.154132843E-2,1.792623599E-1
1.521971401E1,1.911468506E-1,-5.874446034E-2,2.742958069E-2,2.018425426E-1
1.522469000E1,1.843953729E-1,-6.383362412E-2,3.513336182E-3,1.951633383E-1
1.522966599E1,1.588111520E-1,-4.983773828E-2,3.202247620E-2,1.694999148E-1
1.523464198E1,1.239905953E-1,-5.035284162E-2,6.029701233E-2,1.467814910E-1
1.523961797E1,9.895926714E-2,-4.611805081E-2,6.459331512E-2,1.268546709E-1
1.524459396E1,6.943547726E-2,-4.191291332E-2,4.510879517E-2,9.280507102E-2
1.524956995E1,4.495584965E-2,-3.288844228E-2,2.037048340E-3,5.573892373E-2
1.525454594E1,2.542662621E-2,-2.847880125E-2,-3.593444824E-2,5.242938118E-2
1.525952193E1,2.485018969E-2,-1.440566778E-2,-3.085041046E-2,4.215214131E-2
1.526449792E1,5.026996136E-3,4.453212023E-3,2.643299103E-2,2.727278501E-2
1.526947391E1,-1.494008303E-2,1.360642910E-2,5.476760864E-2,5.837663874E-2
1.527444990E1,-3.024786711E-2,2.252593637E-2,-7.334709167E-3,3.842068756E-2
1.527942588E1,-3.133708239E-2,3.606811166E-2,-1.211423874E-1,1.302244195E-1
1.528440187E1,-2.297157049E-2,4.036101699E-2,-2.055215836E-1,2.107031705E-1
1.528937786E1,-5.281507969E-3,3.088763356E-2,-1.704998016E-1,1.733554804E-1
1.529435385E1,-1.780211926E-3,3.599902987E-2,-3.132438660E-2,4.775265963E-2
1.529932984E1,4.484033585E-2,4.550734162E-2,1.114292145E-1,1.284447107E-1
1.530430583E1,6.799310446E-2,5.437880754E-2,1.390132904E-1,1.640268633E-1
1.530928182E1,9.146994352E-2,7.215541601E-2,7.138919830E-2,1.366366432E-1
1.531425781E1,1.198601127E-1,5.153834820E-2,4.318237305E-3,1.305423116E-1
1.531923380E1,1.102831960E-1,4.064160585E-2,-2.897167206E-2,1.210515643E-1
1.532420979E1,8.669501543E-2,2.993866801E-2,-2.875709534E-2,9.612138199E-2
1.532918578E1,6.325393915E-2,1.462501287E-2,-3.329181671E-2,7.296092708E-2
1.533416177E1,3.040617704E-2,2.323588729E-2,-3.303623199E-2,5.055526367E-2
1.533913776E1,1.192516088E-2,3.172063828E-2,-2.802276611E-2,4.397367139E-2
1.534411375E1,2.990007401E-3,5.438309908E-2,-3.729057312E-2,6.600794235E-2
1.534908974E1,-2.021712065E-2,5.791130662E-2,-1.323795319E-2,6.275105422E-2
1.535406573E1,-3.378534317E-2,5.671313405E-2,-1.312732697E-2,6.730643134E-2
1.535904172E1,-5.209407210E-2,7.447037101E-2,-3.512382507E-3,9.095034545E-2
1.536401771E1,-5.606040359E-2,6.374889612E-2,-8.227348328E-3,8.528997519E-2
1.536899370E1,-7.413408160E-2,6.271380186E-2,2.032756805E-2,9.920732343E-2
1.537396969E1,-7.301381230E-2,5.229619145E-2,4.388809204E-2,9.996035740E-2
1.537894568E1,-9.089902043E-2,5.146521330E-2,4.351139069E-2,1.131571527E-1
1.538392167E1,-1.038352549E-1,3.644713759E-2,4.313182831E-2,1.181969061E-1
1.538889766E1,-9.297254682E-2,3.585115075E-2,3.325939178E-2,1.050494484E-1
1.539387365E1,-9.660050273E-2,4.000860453E-2,1.398086548E-2,1.054884362E-1
1.539884969E1,-7.661005855E-2,2.988588810E-2,9.118080139E-3,8.273697338E-2
1.540382573E1,-7.593479753E-2,3.873845935E-2,1.380443573E-2,8.635579977E-2
1.540880177E1,-7.531669736E-2,1.897478104E-2,1.845645905E-2,7.983287604E-2
1.541377781E1,-5.090972781E-2,-1.001825929E-2,-1.017570496E-2,5.287448228E-2
1.541875385E1,-5.504485965E-2,-1.022437215E-2,-4.807662964E-2,7.379591233E-2
1.542372990E1,-4.965069890E-2,-2.921390533E-2,-9.041881561E-2,1.072110367E-1
1.542870594E1,-1.581048965E-2,-2.884525061E-2,-8.493232727E-2,9.107974682E-2
1.543368198E1,-2.493721247E-2,-2.357667685E-2,-4.626083374E-2,5.760025169E-2
1.543865802E1,-1.034623384E-2,-2.300041914E-2,-1.265907288E-2,2.821907088E-2
1.544363406E1,-5.425333977E-3,-3.187444806E-2,-7.827758789E-3,3.326692796E-2
1.544861010E1,4.306077957E-3,-3.122901917E-2,1.708030701E-3,3.157073509E-2
1.545358615E1,4.260396957E-2,-3.054034710E-2,1.590251923E-2,5.477865590E-2
1.545856219E1,5.224835873E-2,-2.516323328E-2,2.522468567E-2,6.324052550E-2
1.546353823E1,3.822433949E-2,-1.993387938E-2,4.396152496E-2,6.157170903E-2
1.546851427E1,4.331332445E-2,-3.395089507E-2,4.830455780E-2,7.322593567E-2
1.547349031E1,5.310630798E-2,-2.900877595E-2,2.887630463E-2,6.704945935E-2
1.547846635E1,3.918033838E-2,-2.426517010E-2,4.759788513E-2,6.625297023E-2
1.548344240E1,1.107132435E-2,-3.886127472E-2,7.567596436E-2,8.578825372E-2
1.548841844E1,1.168757677E-2,-4.409632087E-2,8.453655243E-2,9.605994827E-2
1.549339448E1,1.224517822E-2,-6.848511100E-2,4.110145569E-2,8.080522556E-2
1.549837052E1,-1.601874828E-3,-7.852816582E-2,-1.958847046E-3,7.856892459E-2
1.550334656E1,-1.246869564E-3,-7.903641462E-2,-3.515243530E-2,8.651013367E-2
1.550832260E1,-5.694806576E-3,-7.948893309E-2,-6.806850433E-2,1.048057374E-1
1.551329864E1,-7.138848305E-4,-7.498028874E-2,-4.848003387E-2,8.929091228E-2
1.551827469E1,1.877790689E-2,-5.605486035E-2,-1.958274841E-2,6.227552643E-2
1.552325073E1,2.917683125E-2,-5.117216706E-2,3.277015686E-2,6.740742796E-2
1.552822677E1,3.045558929E-2,-3.182721138E-2,2.766895294E-2,5.202004672E-2
1.553320281E1,3.672981262E-2,-2.668303251E-2,8.341789246E-3,4.615895154E-2
1.553817885E1,1.915776730E-2,-1.187878847E-2,3.417015076E-3,2.279915909E-2
1.554315490E1,1.572018862E-2,2.802073956E-3,2.703857422E-2,3.140159939E-2
1.554813094E1,2.558946609E-3,1.740929484E-2,5.522251129E-2,5.795823935E-2
1.555310698E1,2.254301310E-2,1.759496331E-2,5.944252014E-2,6.596350032E-2
1.555808302E1,1.376867294E-2,1.772481203E-2,6.838321686E-2,7.197228400E-2
1.556305906E1,2.881002426E-2,2.249902487E-2,5.351161957E-2,6.480522392E-2
1.556803510E1,1.518565416E-2,1.293364167E-2,2.452373505E-2,3.161165544E-2
1.557301114E1,-3.123044968E-3,-6.103277206E-3,2.902126312E-2,2.982007907E-2
1.557798719E1,-1.188313961E-2,-1.094490290E-2,2.874755859E-2,3.297608272E-2
1.558296323E1,-1.582163572E-2,-1.584923267E-2,4.272651672E-2,4.823979234E-2
1.558793922E1,-1.982823014E-2,-2.097305655E-2,5.660438538E-2,6.353805360E-2
1.559291521E1,-4.759541154E-2,-1.676335931E-2,6.562995911E-2,8.278662300E-2
1.559789120E1,-3.249987960E-2,-3.089100122E-3,2.235221863E-2,3.956521693E-2
1.560286719E1,-3.177568316E-2,-1.332280040E-2,-1.568794250E-3,3.449133466E-2
1.560784318E1,-1.200991869E-2,-4.325389862E-3,-2.530002594E-2,2.833793318E-2
1.561281917E1,-1.625433564E-2,4.751682281E-3,-2.984046936E-2,3.431086597E-2
1.561779516E1,-1.117050648E-2,1.380193233E-2,-2.958488464E-2,3.450418743E-2
1.562277115E1,-1.588702202E-3,1.813402772E-2,3.914833069E-3,1.861968995E-2
1.562774714E1,1.735872030E-2,1.288151741E-2,3.900527954E-3,2.196526302E-2
1.563272312E1,3.614825010E-2,2.181521058E-2,-8.583068848E-4,4.222956416E-2
1.563769911E1,3.588801622E-2,1.147705317E-2,-2.931690216E-2,4.774047769E-2
1.564267510E1,7.857471704E-2,1.056477427E-2,-9.553050995E-2,1.241437834E-1
1.564765109E1,9.261858463E-2,1.143515110E-4,-1.659498215E-1,1.900462011E-1
1.565262708E1,5.452001095E-2,8.896976709E-3,-1.930627823E-1,2.008104223E-1
1.565760307E1,5.947542191E-2,3.515511751E-3,-2.009620667E-1,2.096078168E-1
1.566257906E1,4.064685106E-2,1.268202066E-2,-1.518239975E-1,1.576817249E-1
1.566755505E1,1.712584496E-2,2.182093263E-2,-6.510448456E-2,7.076751780E-2
1.567253104E1,-1.500070095E-3,4.507502913E-2,-2.658843994E-2,5.235411732E-2
1.567750703E1,-1.028239727E-3,4.919284582E-2,-4.537391663E-2,6.693120100E-2
1.568248302E1,-5.311071873E-3,4.863351583E-2,-8.775043488E-2,1.004667366E-1
1.568745901E1,-2.849850059E-2,4.823058844E-2,-8.704566956E-2,1.035147467E-1
1.569243500E1,-1.814815402E-2,2.904024720E-2,-8.161258698E-2,8.850596480E-2
1.569741099E1,-2.677735686E-2,1.021844149E-2,-1.925659180E-2,3.452911401E-2
1.570238698E1,-2.098402381E-2,-3.700762987E-3,1.043043137E-1,1.064585119E-1
1.570736297E1,-2.008816600E-2,-2.256399393E-2,2.411003113E-1,2.429856546E-1
1.571233896E1,-2.915999293E-2,-1.334539056E-2,2.818346024E-1,2.836532174E-1
1.571731495E1,-7.696822286E-2,-2.851271629E-2,-2.434444427E-2,8.561386738E-2
1.572229094E1,-9.630337358E-2,-6.667274237E-2,-5.891456604E-1,6.006764549E-1
1.572726693E1,-5.323603749E-2,-9.295323491E-2,-1.006897926E0,1.012579781E0
1.573224292E1,-2.931329608E-2,-7.923075557E-2,-6.614942551E-1,6.668668769E-1
1.573721890E1,-1.978167892E-2,-3.238773346E-2,-3.237190247E-1,3.259360168E-1
1.574219490E1,2.709120512E-2,7.930725813E-3,3.342266083E-1,3.354165403E-1
1.574717089E1,4.369223118E-2,4.503792524E-2,1.300281525E0,1.301794711E0
1.575214687E1,4.420465231E-2,1.069866717E-1,1.285073280E0,1.290276534E0
1.575712286E1,9.161829948E-2,1.239377856E-1,6.053104401E-1,6.246240600E-1
1.576209885E1,1.684072614E-1,8.366829157E-2,-1.448230743E-1,2.373501876E-1
1.576707484E1,1.893242002E-1,1.627793908E-2,-7.511329651E-1,7.747963315E-1
1.577205083E1,2.024757862E-1,-9.153306484E-2,-8.682203293E-1,8.962038195E-1
1.577702682E1,2.125743032E-1,-1.066321135E-1,-4.954032898E-1,5.495294910E-1
1.578200281E1,1.623041630E-1,-6.370523572E-2,2.614116669E-2,1.763075692E-1
1.578697880E1,1.329455972E-1,3.009438515E-3,3.343067169E-1,3.597840595E-1
1.579195479E1,4.303586483E-2,7.906836271E-2,2.931995392E-1,3.067081046E-1
1.579693078E1,-3.667047620E-2,1.313604712E-1,1.498889923E-2,1.372040974E-1
1.580190677E1,-1.030064821E-1,1.316986382E-1,-2.703485489E-1,3.178729377E-1
1.580688276E1,-1.618643999E-1,9.476351738E-2,-4.297437668E-1,4.688922193E-1
1.581185875E1,-2.135649025E-1,2.071338892E-2,-4.404850006E-1,4.899653537E-1
1.581683474E1,-2.149102986E-1,-4.281762242E-2,-3.275737762E-1,3.941121212E-1
1.582181073E1,-1.983806789E-1,-7.237502933E-2,-1.348276138E-1,2.505424596E-1
1.582678672E1,-1.723372936E-1,-7.319563627E-2,8.954620361E-2,2.075482270E-1
1.583176271E1,-1.265876293E-1,-5.517479777E-2,2.835197449E-1,3.153603208E-1
1.583673870E1,-1.416138709E-1,-5.175465345E-2,4.235839844E-1,4.496180873E-1
1.584171469E1,-1.365958452E-1,-4.861909151E-2,4.294872284E-1,4.533006953E-1
1.584669068E1,-1.407590806E-1,-4.116907716E-2,3.641128540E-1,3.925381283E-1
1.585166667E1,-1.165534258E-1,-4.373794794E-2,2.613210678E-1,2.894588220E-1
1.585664266E1,-7.845869660E-2,-3.730282187E-2,1.974039078E-1,2.156746865E-1
1.586161865E1,-4.083809257E-2,-3.613036871E-2,8.181285858E-2,9.831834608E-2
1.586659464E1,2.015775442E-2,-3.047391772E-2,3.842544556E-2,5.302367010E-2
1.587157062E1,6.155031919E-2,-2.977034450E-2,1.611709595E-4,6.837207895E-2
1.587654661E1,1.216949224E-1,-2.927863598E-2,-4.542350769E-3,1.252498528E-1
1.588152260E1,1.388572454E-1,-4.809141159E-2,1.928329468E-2,1.482091898E-1
1.588649859E1,1.610885262E-1,-4.790788889E-2,-4.592895508E-3,1.681242808E-1
1.589147458E1,1.645010114E-1,-4.777744412E-2,-9.292602539E-3,1.715506321E-1
1.589645057E1,1.443485618E-1,-4.764813185E-2,5.030632019E-3,1.520926001E-1
1.590142656E1,1.198709607E-1,-5.711719394E-2,2.397251129E-2,1.349299906E-1
1.590640255E1,1.051972508E-1,-3.801628947E-2,4.749965668E-2,1.215233197E-1
1.591137854E1,7.195675373E-2,-3.336611390E-2,3.757667542E-2,8.776718350E-2
1.591635453E1,3.934955597E-2,-2.864623070E-2,8.719444275E-3,4.944717178E-2
1.592133052E1,1.650905609E-2,-9.511411190E-3,-2.940273285E-2,3.503621804E-2
1.592630656E1,7.949888706E-3,-9.324043989E-3,-3.871631622E-2,4.060900970E-2
1.593128260E1,-8.469820023E-4,2.410125732E-2,2.329158783E-2,3.352739248E-2
1.593625864E1,-9.933173656E-3,2.390822768E-2,6.106376648E-2,6.632537121E-2
1.594123469E1,-9.807050228E-3,4.720178246E-2,3.207111359E-2,5.790287410E-2
1.594621073E1,-2.423653007E-2,4.635268450E-2,-1.201162338E-1,1.310110315E-1
1.595118677E1,-1.485693455E-2,2.677699924E-2,-2.283058167E-1,2.303503464E-1
1.595616281E1,-5.555331707E-3,1.727336645E-2,-1.979036331E-1,1.987336884E-1
1.596113885E1,-1.028239727E-3,8.157819510E-3,-3.956127167E-2,4.040670133E-2
1.596611490E1,3.566205502E-3,1.805800200E-2,7.472229004E-2,7.695602567E-2
1.597109094E1,2.262729406E-2,3.231257200E-2,1.073274612E-1,1.143471936E-1
1.597606698E1,3.218495846E-2,4.614216089E-2,2.570152283E-2,6.185094048E-2
1.598104302E1,4.187309742E-2,5.489659309E-2,-3.150367737E-2,7.589119783E-2
1.598601906E1,5.633199215E-2,5.397811532E-2,-5.974388123E-2,9.826627914E-2
1.599099510E1,3.268653154E-2,4.361632466E-2,-4.501342773E-2,7.068947445E-2
1.599597114E1,4.712527990E-2,2.853819728E-2,-4.464435577E-2,7.091078347E-2
1.600094719E1,1.370340586E-2,2.782848477E-2,-7.275485992E-2,7.909157692E-2
1.600592323E1,4.201710224E-3,3.672194481E-2,-8.638477325E-2,9.396001623E-2
1.601089927E1,-9.971439838E-3,4.094994068E-2,-6.666851044E-2,7.887342733E-2
1.601587531E1,-3.816893697E-2,4.049721360E-2,-3.762817383E-2,6.717716520E-2
1.602085135E1,-4.703459144E-2,5.904227495E-2,1.965522766E-2,7.800366015E-2
1.602582740E1,-5.572763085E-2,4.889577627E-2,6.696128845E-2,9.990085049E-2
1.603080344E1,-6.429889798E-2,3.398510814E-2,8.538436890E-2,1.121598248E-1
1.603577948E1,-7.264861465E-2,3.339809179E-2,9.889888763E-2,1.271780001E-1
1.604075552E1,-7.607927918E-2,2.801868320E-2,1.028003693E-1,1.309237154E-1
1.604573156E1,-9.362593293E-2,2.738374472E-2,1.019182205E-1,1.410780226E-1
1.605070760E1,-9.208378196E-2,2.205702662E-2,8.679771423E-2,1.284514637E-1
1.605568365E1,-8.111116290E-2,2.428799868E-3,6.231403351E-2,1.023130421E-1
1.606065969E1,-7.043591142E-2,-7.590413094E-3,6.179046631E-2,9.400475368E-2
1.606563573E1,-7.420024276E-2,6.219029427E-3,1.853942871E-2,7.673371338E-2
1.607061177E1,-5.439665914E-2,8.678436279E-4,-5.344390869E-3,5.466545702E-2
1.607558781E1,-3.971269727E-2,3.097355366E-4,-1.952171326E-2,4.425258805E-2
1.608056385E1,-2.995106578E-2,-1.443773508E-2,-1.933479309E-2,3.846230310E-2
1.608553990E1,-4.406479001E-2,-1.476529241E-2,-4.289150238E-2,6.324081400E-2
1.609051594E1,-2.007511258E-2,-2.912694216E-2,-9.000301361E-2,9.670538436E-2
1.609549198E1,-1.052871346E-2,-3.841707110E-2,-1.129875183E-1,1.198036078E-1
1.610046802E1,8.538186550E-3,-2.842983603E-2,-7.881355286E-2,8.421836095E-2
1.610544406E1,8.351385593E-3,-1.837402582E-2,-3.067970276E-2,3.672321647E-2
1.611042010E1,2.726304531E-2,-8.350521326E-3,3.129100800E-2,4.233358038E-2
1.611539615E1,2.707469463E-2,1.537978649E-3,4.051208496E-2,4.875072816E-2
1.612037214E1,3.659516573E-2,-7.758229971E-3,3.540420532E-2,5.150586415E-2
1.612534812E1,6.528556347E-2,2.122670412E-3,1.132678986E-2,6.629484667E-2
1.613032411E1,5.590772629E-2,-7.078081369E-3,6.436347961E-3,5.672036380E-2
1.613530010E1,6.085562706E-2,-1.150780916E-2,1.583385468E-2,6.392611337E-2
1.614027609E1,6.111675501E-2,3.041893244E-3,2.989959717E-2,6.810651047E-2
1.614525208E1,4.243540764E-2,-1.577794552E-3,2.960109711E-2,5.176367652E-2
1.615022807E1,4.290163517E-2,-1.510798931E-3,3.405857086E-2,5.479798411E-2
1.615520406E1,4.341763258E-2,-1.498490572E-3,9.986877441E-3,4.457660837E-2
1.616018005E1,3.438305855E-2,-6.288975477E-3,3.671646118E-4,3.495541070E-2
1.616515604E1,2.537006140E-2,-2.053382993E-2,-1.391887665E-2,3.548257761E-2
1.617013203E1,2.118068933E-2,-2.516299486E-2,-4.233169556E-2,5.360755879E-2
1.617510802E1,2.642238140E-2,-2.970471978E-2,-5.625820160E-2,6.888757409E-2
1.618008401E1,2.676665783E-2,-4.370296001E-2,-4.632186890E-2,6.908051985E-2
1.618506000E1,4.145652056E-2,-3.864204884E-2,-1.747703552E-2,5.930681079E-2
1.619003599E1,1.813685894E-2,-4.306620359E-2,1.623153687E-3,4.675765362E-2
1.619501198E1,2.360761166E-2,-3.315910697E-2,1.580905914E-2,4.366660113E-2
1.619998797E1,6.963014603E-4,-1.863759756E-2,3.936767578E-2,4.356212546E-2
1.620496396E1,1.772075891E-3,-1.373666525E-2,4.848194122E-2,5.042157128E-2
1.620993995E1,7.688254118E-3,-1.837095618E-2,3.377151489E-2,3.920607734E-2
1.621491594E1,-6.408691406E-4,-3.970056772E-3,1.918220520E-2,1.959921071E-2
1.621989193E1,-9.003579617E-3,7.109045982E-4,3.796291351E-2,3.902246319E-2
1.622486792E1,-3.205567598E-3,-8.841186762E-3,9.108543396E-3,1.309228054E-2
1.622984391E1,2.441138029E-3,-1.356515288E-2,4.242897034E-3,1.442132805E-2
1.623481990E1,3.187119961E-3,-1.349869370E-2,-5.779266357E-4,1.388187540E-2
1.623979588E1,8.677542210E-3,-3.989875317E-3,2.313518524E-2,2.502909587E-2
1.624477187E1,-1.275241375E-4,-1.370364428E-2,2.766227722E-2,3.087082296E-2
1.624974786E1,5.386263132E-3,-1.874250174E-2,-5.829811096E-3,2.035386694E-2
1.625472385E1,2.040258050E-2,-2.384236455E-2,-5.803489685E-2,6.597554767E-2
1.625969984E1,2.595132589E-2,-2.399671078E-2,-9.082508087E-2,9.746029324E-2
1.626467583E1,1.731541753E-2,-2.405187488E-2,-9.011173248E-2,9.486011122E-2
1.626965182E1,8.697837591E-3,-1.930403709E-2,-5.616378784E-2,6.002223998E-2
1.627462781E1,9.597510099E-3,4.398256540E-3,-2.249622345E-2,2.485029034E-2
1.627960380E1,-1.345664263E-2,8.700519800E-3,2.515506744E-2,2.982545379E-2
1.628457979E1,-1.732468605E-2,2.241244912E-2,2.492618561E-2,3.773297432E-2
1.628955578E1,-3.076043725E-2,3.121009469E-2,-1.802921295E-2,4.738488187E-2
1.629453177E1,-2.513957024E-2,3.058937192E-2,-9.387016296E-2,1.018789240E-1
1.629950776E1,-3.386265039E-2,2.083727717E-2,-1.406002045E-1,1.461139580E-1
1.630448375E1,-3.296241164E-2,6.775766611E-3,-1.252288818E-1,1.296715252E-1
1.630945974E1,-3.196677566E-2,1.208284497E-2,-5.533218384E-3,3.461916224E-2
1.631443573E1,-2.278238535E-3,3.146618605E-3,1.796312332E-1,1.796732354E-1
1.631941172E1,-1.077136397E-2,-1.432359219E-3,3.537731171E-1,3.539399558E-1
1.632438771E1,-2.899515629E-2,1.699188352E-2,3.413190842E-1,3.429696202E-1
1.632936370E1,-8.113485575E-2,-1.737824082E-2,-8.409309387E-2,1.181377015E-1
1.633433969E1,-8.066022396E-2,-6.472608447E-2,-7.766628265E-1,7.835181452E-1
1.633931568E1,-4.179176688E-2,-7.132086158E-2,-1.107441902E0,1.110522752E0
1.634429167E1,-1.759365201E-2,-7.632243633E-2,-7.279958725E-1,7.321971328E-1
1.634926766E1,3.029924631E-2,-3.405669332E-2,-1.665153503E-1,1.726420128E-1
1.635424364E1,3.449121118E-2,1.540040970E-2,7.655248642E-1,7.664562179E-1
1.635921964E1,2.362909913E-2,5.640918016E-2,1.694717407E0,1.695820574E0
1.636419562E1,2.116423845E-2,1.079769731E-1,1.343762398E0,1.348259743E0
1.636917161E1,4.244926572E-2,1.053418815E-1,4.307289124E-1,4.454506124E-1
1.637414760E1,1.408125758E-1,7.920059562E-2,-3.655462265E-1,3.996560516E-1
1.637912359E1,1.445654929E-1,6.936192513E-3,-9.226121902E-1,9.338953614E-1
1.638409958E1,1.303207874E-1,-8.660724759E-2,-9.290866852E-1,9.421711052E-1
1.638907557E1,1.266194582E-1,-9.235388041E-2,-5.082540512E-1,5.318683173E-1
1.639405156E1,1.143817008E-1,-4.959440231E-2,-1.503944397E-2,1.255745320E-1
1.639902755E1,6.549948454E-2,3.125214577E-2,2.887916565E-1,2.977708850E-1
1.640400354E1,3.215065598E-2,1.069799960E-1,2.481441498E-1,2.721284684E-1
1.640897953E1,-2.940547466E-2,1.541471183E-1,-1.536560059E-2,1.576772581E-1
1.641395552E1,-5.379453301E-2,1.494547725E-1,-2.908916473E-1,3.314340527E-1
1.641893151E1,-1.230292916E-1,1.027804613E-1,-4.168395996E-1,4.466041666E-1
1.642390750E1,-1.561692059E-1,4.761484265E-2,-3.707017899E-1,4.050627249E-1
1.642888349E1,-1.620287895E-1,-1.148521900E-2,-2.156782150E-1,2.700043172E-1
1.643385948E1,-1.301597059E-1,-4.614514112E-2,-2.088546753E-4,1.380976709E-1
1.643883547E1,-1.073782146E-1,-5.683252215E-2,2.134370804E-1,2.455919458E-1
1.644381146E1,-1.122450531E-1,-2.495580912E-2,3.397932053E-1,3.587215727E-1
1.644878745E1,-1.161949635E-1,-2.224883437E-2,3.890972137E-1,4.066852861E-1
